date,ree_hidraulica_value,ree_hidraulica_pct,ree_hidroeolica_value,ree_hidroeolica_pct,ree_eolica_value,ree_eolica_pct,ree_solar_fotovoltaica_value,ree_solar_fotovoltaica_pct,ree_otras_renovables_value,ree_otras_renovables_pct,ree_generacion_renovable_value,temp_avg_c,temp_max_c,temp_min_c,pressure_avg_hpa,dew_point_avg_c,precip_intensity_avg_mm,rain_daily_mm,humidity_avg_pct,wind_dir_avg_deg,wind_dir_max_deg,wind_dir_sdev_deg,wind_speed_avg_ms,wind_speed_max_ms,wind_speed_sdev_ms,canarias_weather_municipality_count,canarias_weather_station_count,weather_data_source
2022-11-03,9.231,0.0021690302148658,32.588,0.0076572805375416,3348.314,0.7867613730753118,842.208,0.1978956341893299,23.478,0.0055166819829508,4255.819,20.19712015503876,23.62240581395349,17.299337209302326,977.4651024691358,14.52788023255814,0.0024720930232558142,0.0,73.46192403100775,114.79694448979252,264.2906976744186,46.44149329943951,2.2784017441860462,9.048720930232559,0.7779874066155514,86,97,canarias_observed_plus_open_meteo_missing_aggregated
2022-11-04,9.221,0.0015404456784492,60.597,0.0101232389954443,5060.582,0.8454128264112677,829.551,0.1385834782565115,25.979,0.0043400106583271,5985.930000000001,19.378103488372094,22.765536046511627,16.714823255813954,977.3918979423869,14.485091085271318,0.0017441860465116255,0.0041666666666666675,75.89312248062015,105.90509408435983,237.09302325581396,39.87059740074771,2.7945744186046513,10.467790697674419,0.7349314513212908,86,97,canarias_observed_plus_open_meteo_missing_aggregated
2022-11-05,9.238,0.0017799216819046,50.641,0.0097572000317526,4319.03,0.8321644448794593,785.103,0.1512688733739284,26.104,0.0050295600329549,5190.116,19.549879069767442,22.984894186046514,17.04793372093023,975.9032864197532,15.33707519379845,0.043394186046511615,0.6886111111111111,78.74969341085271,107.16101254366212,259.4767441860465,47.451004085639624,2.6561738372093022,10.529883720930233,0.6755602295154093,86,97,canarias_observed_plus_open_meteo_missing_aggregated
2022-11-06,9.237,0.0023919678357106,18.646,0.0048284759407448,2969.1,0.7688634514461863,838.646,0.2171716203905352,26.045,0.0067444843868229,3861.674,19.568618992248062,22.57749418604651,17.455496511627906,975.2074588477367,15.946779844961242,0.03788837209302324,0.8466666666666668,81.4405011627907,91.96342211663018,234.2906976744186,36.416108898525174,2.5715292635658913,9.886046511627908,0.7012961317178011,86,97,canarias_observed_plus_open_meteo_missing_aggregated
2022-11-07,9.227,0.0038015560547206,15.636,0.0064420863196718,1500.537,0.6182264568854844,876.032,0.3609282273468129,25.732,0.01060167339331,2427.164,19.693507279693485,23.548896551724138,16.674712643678163,973.7393174796747,14.277717624521074,0.006998850574712642,0.21260273972602742,74.5066858237548,113.14789555260124,301.01149425287355,54.640992234550296,2.102166091954023,8.04241379310345,0.6053385676040406,87,98,canarias_observed_plus_open_meteo_missing_aggregated
2022-11-08,9.218,0.0029994657059352,27.664,0.0090016510402464,2144.655,0.6978541032287372,865.24,0.2815423852683217,26.437,0.0086023947567595,3073.214,19.31098237547893,23.76521264367816,16.15909885057471,973.7548170731708,13.580350191570881,0.003952873563218389,0.11095890410958903,73.36469003831417,105.26288668172936,298.4597701149425,55.71785752587607,2.0416074712643675,8.038390804597702,0.6146614396222885,87,98,canarias_observed_plus_open_meteo_missing_aggregated
2022-11-09,9.313,0.0017357322085584,54.715,0.0101976363997935,4431.752,0.825978168876139,843.363,0.1571837563198227,26.316,0.0049047061956861,5365.459000000001,18.852783908045975,22.575433333333333,16.02994827586207,974.6083597560976,13.453310727969349,0.00011494252873563218,0.003287671232876712,74.10351149425287,98.23000675252227,265.98850574712645,43.108189624490485,2.615011111111111,10.140344827586206,0.8072415777230504,87,98,canarias_observed_plus_open_meteo_missing_aggregated
2022-11-10,9.312,0.0018084847298401,44.605,0.0086627428452017,4173.37,0.8105107299154681,896.396,0.174089183622182,25.379,0.004928858887308,5149.062,19.11983908045977,23.136380459770116,16.17876206896552,972.8399723577235,13.443304214559387,0.0,0.003287671232876712,72.92595134099616,98.05217545235259,242.20689655172413,36.77344379431195,2.65778275862069,10.047931034482758,0.7331248136429616,87,98,canarias_observed_plus_open_meteo_missing_aggregated
2022-11-11,9.294,0.0030558707472547,33.682,0.0110746544554588,2401.385,0.7895763045401742,570.645,0.1876282937989234,26.353,0.0086648764581885,3041.3590000000004,18.800214942528736,22.342922988505748,15.816120689655174,970.2683955284554,13.450316475095784,0.00019195402298850575,0.005479452054794521,74.49476091954023,112.47778254942949,263.41379310344826,44.01033460958302,2.1957478927203065,8.465057471264368,0.610365067767564,87,98,canarias_observed_plus_open_meteo_missing_aggregated
2022-11-12,9.22,0.0064936757092157,2.754,0.0019396510740976,625.109,0.4402662829622711,756.659,0.5329173718502679,26.101,0.0183830184041474,1419.8430000000003,19.36303103448276,23.440625287356323,15.751702298850573,969.8901666666666,12.565163984674331,0.0003586206896551713,0.0136986301369863,69.34059655172415,139.34393743382748,318.62068965517244,58.58883507633751,1.8825189655172412,9.166896551724138,0.7062743815969331,87,98,canarias_observed_plus_open_meteo_missing_aggregated
2022-11-13,9.19,0.0084357046016355,14.71,0.013502634895545,646.977,0.5938745218772977,393.538,0.3612372489138686,25.002,0.0229498897116531,1089.417,20.659887596899225,25.50216860465116,16.286162790697674,973.0228411522635,8.852050387596899,0.0020732558139534827,0.059444444444444446,53.42381589147287,172.00549659868585,333.0348837209302,59.60727198037258,2.038106007751938,11.037441860465117,0.7863617225323835,86,97,canarias_observed_plus_open_meteo_missing_aggregated
2022-11-14,9.252,0.0055476572660698,12.375,0.0074202614210565,797.16,0.4779907551037907,823.427,0.4937408970631355,25.517,0.0153004291459473,1667.731,22.048645736434107,26.845112790697677,17.879622093023258,974.8037884773663,7.700876356589147,0.011642635658914716,0.3327777777777778,44.31755503875969,131.94269583543658,310.4418604651163,55.04885983920251,2.1817713178294573,10.553720930232558,0.8071063187131142,86,97,canarias_observed_plus_open_meteo_missing_aggregated
2022-11-15,9.247,0.0039594641984707,23.736,0.0101634954271549,1414.592,0.6057128127439341,870.434,0.3727103125480374,17.408,0.0074539150824028,2335.417,21.549808914728683,26.277729069767442,17.532516279069768,975.2710555555556,7.214347674418605,0.0,0.0011111111111111111,43.165797674418606,131.3617753357971,310.09302325581393,56.02901468351217,2.1303116279069765,8.837209302325581,0.5958395650274025,86,97,canarias_observed_plus_open_meteo_missing_aggregated
2022-11-16,9.222,0.0067493539370865,2.211,0.0016181762692364,472.061,0.3454897819231194,857.219,0.6273774053996295,25.64,0.018765282470928,1366.353,21.410354406130267,26.50153103448276,17.343010344827587,975.2400296747968,7.512308045977011,9.540229885057472e-05,0.0,45.29490727969348,152.05317333774613,310.0689655172414,53.23017857030643,1.8649325670498085,7.563563218390804,0.5503650714907717,87,98,canarias_observed_plus_open_meteo_missing_aggregated
2022-11-17,9.23,0.0043611299059167,16.382,0.0077404149641092,1214.356,0.5737772771429543,850.503,0.401858512282983,25.953,0.0122626657040366,2116.424,19.997179607843137,24.423363529411766,16.30324705882353,975.2118408333333,10.407156470588236,0.0005168627450980376,0.011267605633802818,58.76911450980392,151.4490977085942,309.4117647058824,59.48017092629883,1.9676980392156862,8.249176470588235,0.6445425906210663,85,96,canarias_observed_plus_open_meteo_missing_aggregated
2022-11-18,9.199,0.0016567625322045,52.661,0.0094843756613137,4686.434,0.8440382933851069,777.861,0.1400946798633743,26.24,0.0047258885580006,5552.395,18.529142528735633,22.251150574712646,15.355835632183908,976.5260341463414,14.231133716475096,0.0792574712643678,1.9767123287671235,78.30491877394637,150.849796745536,303.2068965517241,59.146725161333634,3.21437030651341,13.761609195402299,1.1433364861563988,87,98,canarias_observed_plus_open_meteo_missing_aggregated
2022-11-19,9.218,0.0010225614687789,100.147,0.0111094015419623,8197.564,0.9093635370199312,681.487,0.0755979982288765,26.201,0.002906501740451,9014.616999999998,17.529910727969348,20.018188505747126,15.586011494252872,978.1788158536585,11.904704214559388,0.06326896551724136,1.8139726027397258,71.4810398467433,80.98569332466118,202.83908045977012,25.49248237471235,5.133877586206896,18.85471264367816,1.274835121054536,87,98,canarias_observed_plus_open_meteo_missing_aggregated
2022-11-20,9.234,0.0011092097079033,100.557,0.0120791423649158,7580.263,0.9105589460753988,608.461,0.0730897604592325,26.331,0.0031629413925494,8324.846,17.532480459770117,19.79329655172414,15.738119540229885,978.2006170731706,13.138436398467432,0.14025632183908046,3.7717808219178086,76.96053103448276,91.17090683384627,183.79310344827587,20.40749119773152,4.784355555555555,16.49712643678161,0.9855431571095575,87,98,canarias_observed_plus_open_meteo_missing_aggregated
2022-11-21,9.206,0.00117118453497,90.417,0.0115028233867461,6953.802,0.8846605867525112,780.846,0.0993389918958508,26.147,0.0033264134299219,7860.417999999999,18.480054022988504,21.76046551724138,16.37526551724138,979.517317886179,14.022117624521073,0.045282758620689645,1.2934246575342465,77.20920038314176,85.37141402209942,212.94252873563218,26.97966766136631,3.6000281609195404,13.172183908045977,0.7747214407857275,87,98,canarias_observed_plus_open_meteo_missing_aggregated
